OrderID,ProductName,Category,Quantity,Price,Revenue,OrderDate
ORD-101168,Hoodie,Clothing,4,80.37,321.48,2024-02-28
ORD-101169,Lipstick Set,Beauty,3,8.97,26.91,2025-03-25
ORD-101170,Fitness Tracker,Sports,4,59.77,239.08,2024-10-19
ORD-101171,Sunscreen,Beauty,1,24.55,24.55,2025-06-12
ORD-101172,Non-stick Pan,Home & Kitchen,1,29.36,29.36,2025-01-03
ORD-101173,Smartphone Case,Electronics,3,35.63,106.89,2024-03-29
ORD-101174,Hair Dryer,Beauty,2,63.72,127.44,2025-11-16
ORD-101175,Vacuum Cleaner,Home & Kitchen,4,230.58,922.32,2024-01-16
ORD-101176,Wireless Earbuds,Electronics,2,65.63,131.26,2025-07-16
ORD-101177,Sunscreen,Beauty,5,17.96,89.8,2024-12-22
ORD-101178,Moisturizer,Beauty,7,45.66,319.62,2025-09-12
ORD-101179,Sneakers,Clothing,3,36.61,109.83,2025-08-11
ORD-101180,Smartwatch,Electronics,2,179.74,359.48,2024-04-19
ORD-101181,Storage Container Set,Home & Kitchen,3,39.27,117.81,2024-04-29
ORD-101182,Fitness Tracker,Sports,4,62.54,250.16,2025-08-11
ORD-101183,Sneakers,Clothing,4,103.16,412.64,2025-07-30
ORD-101184,Running Jacket,Clothing,3,79.76,239.28,2025-04-14
ORD-101185,Yoga Mat,Sports,4,18.89,75.56,2025-05-08
ORD-101186,Smartphone Case,Electronics,3,39.95,119.85,2025-11-24
ORD-101187,Lipstick Set,Beauty,3,26.42,79.26,2024-12-27
ORD-101188,Bluetooth Speaker,Electronics,5,44.14,220.7,2024-09-11
ORD-101189,Running Jacket,Clothing,2,76.34,152.68,2024-03-18
ORD-101190,Bluetooth Speaker,Electronics,2,60.97,121.94,2024-12-28
ORD-101191,Electric Kettle,Home & Kitchen,2,65.43,130.86,2025-11-30
ORD-101192,Smartphone Case,Electronics,3,27.42,82.26,2024-08-28
ORD-101193,Dumbbell Set,Sports,6,51.95,311.7,2024-08-22
ORD-101194,Hoodie,Clothing,1,45.55,45.55,2024-12-30
ORD-101195,Wireless Earbuds,Electronics,5,163.79,818.95,2025-11-23
ORD-101196,Non-stick Pan,Home & Kitchen,7,68.54,479.78,2025-07-08
ORD-101197,Cycling Helmet,Sports,4,39.37,157.48,2025-09-27
ORD-101198,Fitness Tracker,Sports,5,96.24,481.2,2024-10-08
ORD-101199,Fitness Tracker,Sports,2,85.07,170.14,2024-10-13
ORD-101200,Moisturizer,Beauty,5,33.16,165.8,2024-02-25
ORD-101201,Hoodie,Clothing,3,48.3,144.9,2024-02-03
ORD-101202,Denim Jeans,Clothing,4,62.33,249.32,2025-04-13
ORD-101203,Lipstick Set,Beauty,3,31.17,93.51,2024-11-19
ORD-101204,Smartphone Case,Electronics,6,23.66,141.96,2025-01-23
ORD-101205,Hoodie,Clothing,2,31.78,63.56,2024-09-22
ORD-101206,Running Jacket,Clothing,3,97.89,293.67,2025-04-27
ORD-101207,Denim Jeans,Clothing,4,41.67,166.68,2025-05-25
ORD-101208,Running Jacket,Clothing,1,110.57,110.57,2025-01-08
ORD-101209,Denim Jeans,Clothing,6,25.49,152.94,2025-08-08
ORD-101210,Electric Kettle,Home & Kitchen,3,46.38,139.14,2024-04-12
ORD-101211,Sunscreen,Beauty,7,21.43,150.01,2025-03-18
ORD-101212,Smartphone Case,Electronics,4,28.59,114.36,2025-04-29
ORD-101213,Laptop Sleeve,Electronics,4,57.01,228.04,2024-05-17
ORD-101214,Fitness Tracker,Sports,6,122.62,735.72,2025-06-30
ORD-101215,Hair Dryer,Beauty,2,72.05,144.1,2024-09-13
ORD-101216,Air Fryer,Home & Kitchen,5,157.41,787.05,2024-04-11
ORD-101217,Bluetooth Speaker,Electronics,2,86.56,173.12,2025-05-02
ORD-101218,Bluetooth Speaker,Electronics,4,49.77,199.08,2024-09-23
ORD-101219,Storage Container Set,Home & Kitchen,3,16.34,49.02,2024-12-18
ORD-101220,Smartwatch,Electronics,5,227.85,1139.25,2024-07-22
ORD-101221,Vacuum Cleaner,Home & Kitchen,6,279.06,1674.36,2024-06-27
ORD-101222,Running Jacket,Clothing,4,86.7,346.8,2025-11-20
ORD-101223,Lipstick Set,Beauty,3,19.09,57.27,2024-03-21
ORD-101224,Denim Jeans,Clothing,2,46.13,92.26,2024-06-20
ORD-101225,Football,Sports,3,32.55,97.65,2025-10-08
ORD-101226,Cotton T-Shirt,Clothing,5,9.82,49.1,2024-03-22
ORD-101227,Bluetooth Speaker,Electronics,2,46.88,93.76,2025-10-30
ORD-101228,Sneakers,Clothing,4,136.57,546.28,2024-10-04
ORD-101229,Hair Dryer,Beauty,4,62.1,248.4,2025-08-24
ORD-101230,Denim Jeans,Clothing,4,62.18,248.72,2024-07-07
ORD-101231,Smartphone Case,Electronics,2,24.96,49.92,2025-11-08
ORD-101232,Face Serum,Beauty,3,21.56,64.68,2024-08-03
ORD-101233,Wireless Earbuds,Electronics,2,83.01,166.02,2025-04-29
ORD-101234,Laptop Sleeve,Electronics,4,56.07,224.28,2025-06-20
ORD-101235,Bluetooth Speaker,Electronics,1,38.22,38.22,2025-09-24
ORD-101236,Air Fryer,Home & Kitchen,3,113.08,339.24,2024-11-12
ORD-101237,Lipstick Set,Beauty,5,11.87,59.35,2025-10-03
ORD-101238,Electric Kettle,Home & Kitchen,3,18.48,55.44,2024-01-30
ORD-101239,Running Jacket,Clothing,5,70.17,350.85,2025-05-02
ORD-101240,Cycling Helmet,Sports,3,54.24,162.72,2025-07-15
ORD-101241,Fitness Tracker,Sports,3,116.26,348.78,2024-06-30
ORD-101242,Hoodie,Clothing,4,55.11,220.44,2025-03-21
ORD-101243,Storage Container Set,Home & Kitchen,3,38.79,116.37,2024-12-21
ORD-101244,Wireless Earbuds,Electronics,4,57.78,231.12,2025-03-28
ORD-101245,Denim Jeans,Clothing,6,24.97,149.82,2024-11-06
ORD-101246,Electric Kettle,Home & Kitchen,3,39.79,119.37,2024-12-18
ORD-101247,Air Fryer,Home & Kitchen,2,108.42,216.84,2025-05-03
ORD-101248,Hair Dryer,Beauty,3,36.72,110.16,2025-09-03
ORD-101249,Bluetooth Speaker,Electronics,4,54.31,217.24,2024-07-12
ORD-101250,Air Fryer,Home & Kitchen,4,67.87,271.48,2024-09-12
ORD-101251,Lipstick Set,Beauty,4,14.61,58.44,2025-01-22
ORD-101252,Smartphone Case,Electronics,3,32.54,97.62,2025-06-13
ORD-101253,Cycling Helmet,Sports,3,57.83,173.49,2024-10-18
ORD-101254,Storage Container Set,Home & Kitchen,7,14.03,98.21,2025-02-26
ORD-101255,Smartphone Case,Electronics,5,12.03,60.15,2024-10-23
ORD-101256,Sneakers,Clothing,3,108.04,324.12,2024-10-05
ORD-101257,Storage Container Set,Home & Kitchen,2,18.75,37.5,2024-01-20
ORD-101258,Yoga Mat,Sports,3,52.31,156.93,2024-07-09
ORD-101259,Denim Jeans,Clothing,2,44.74,89.48,2025-03-24
ORD-101260,Smartphone Case,Electronics,4,23.13,92.52,2024-01-16
ORD-101261,Running Jacket,Clothing,3,109.4,328.2,2025-05-25
ORD-101262,Cotton T-Shirt,Clothing,3,13.8,41.4,2024-12-04
ORD-101263,Moisturizer,Beauty,3,19.89,59.67,2024-02-27
ORD-101264,Hoodie,Clothing,2,32.61,65.22,2025-04-26
ORD-101265,Cycling Helmet,Sports,4,83.19,332.76,2025-01-25
ORD-101266,Smartphone Case,Electronics,3,27.55,82.65,2025-01-29
ORD-101267,Cotton T-Shirt,Clothing,4,17.08,68.32,2024-07-22
ORD-101268,Sunscreen,Beauty,5,32.85,164.25,2025-11-12
ORD-101269,Storage Container Set,Home & Kitchen,2,22.28,44.56,2024-11-26
ORD-101270,Sunscreen,Beauty,6,11.51,69.06,2025-06-17
ORD-101271,Storage Container Set,Home & Kitchen,3,23.19,69.57,2024-07-22
ORD-101272,Smartphone Case,Electronics,1,15.68,15.68,2024-04-25
ORD-101273,Cotton T-Shirt,Clothing,6,21.79,130.74,2024-06-20
ORD-101274,Air Fryer,Home & Kitchen,4,59.74,238.96,2024-09-05
ORD-101275,Laptop Sleeve,Electronics,4,60.11,240.44,2025-12-05
ORD-101276,Cotton T-Shirt,Clothing,1,11.33,11.33,2024-09-11
ORD-101277,Smartwatch,Electronics,3,404.11,1212.33,2024-12-12
ORD-101278,Yoga Mat,Sports,3,25.37,76.11,2024-03-02
ORD-101279,Smartwatch,Electronics,3,100.47,301.41,2024-04-19
ORD-101280,Smartwatch,Electronics,2,225.03,450.06,2025-10-22
ORD-101281,Lipstick Set,Beauty,5,9.36,46.8,2024-07-16
ORD-101282,Denim Jeans,Clothing,2,50.7,101.4,2024-09-13
ORD-101283,Air Fryer,Home & Kitchen,3,104.82,314.46,2025-07-26
ORD-101284,Moisturizer,Beauty,4,17.05,68.2,2025-08-03
ORD-101285,Sneakers,Clothing,5,119.05,595.25,2024-10-08
ORD-101286,Vacuum Cleaner,Home & Kitchen,3,91.0,273.0,2024-06-13
ORD-101287,Bluetooth Speaker,Electronics,4,58.42,233.68,2024-09-26
ORD-101288,Hoodie,Clothing,4,72.97,291.88,2025-01-23
ORD-101289,Fitness Tracker,Sports,2,137.35,274.7,2025-01-07
ORD-101290,Wireless Earbuds,Electronics,4,150.4,601.6,2025-11-05
ORD-101291,Moisturizer,Beauty,4,32.91,131.64,2025-06-20
ORD-101292,Moisturizer,Beauty,2,18.66,37.32,2025-09-19
ORD-101293,Running Jacket,Clothing,7,38.5,269.5,2024-04-23
ORD-101294,Non-stick Pan,Home & Kitchen,8,26.72,213.76,2024-05-12
ORD-101295,Wireless Earbuds,Electronics,4,52.38,209.52,2025-05-12
ORD-101296,Laptop Sleeve,Electronics,2,49.83,99.66,2025-11-04
ORD-101297,Vacuum Cleaner,Home & Kitchen,2,78.53,157.06,2024-09-19
ORD-101298,Wireless Earbuds,Electronics,6,114.09,684.54,2024-01-14
ORD-101299,Laptop Sleeve,Electronics,3,40.9,122.7,2024-03-22
ORD-101300,Storage Container Set,Home & Kitchen,4,45.55,182.2,2025-07-25
ORD-101301,Cycling Helmet,Sports,3,28.97,86.91,2025-12-26
ORD-101302,Vacuum Cleaner,Home & Kitchen,5,196.07,980.35,2024-02-11
ORD-101303,Yoga Mat,Sports,6,50.78,304.68,2024-08-09
ORD-101304,Smartphone Case,Electronics,6,21.53,129.18,2025-06-28
ORD-101305,Smartphone Case,Electronics,4,24.89,99.56,2025-08-06
ORD-101306,Smartwatch,Electronics,4,238.88,955.52,2025-03-01
ORD-101307,Sunscreen,Beauty,5,18.39,91.95,2025-01-01
ORD-101308,Lipstick Set,Beauty,5,12.58,62.9,2024-04-16
ORD-101309,Laptop Sleeve,Electronics,4,31.42,125.68,2025-05-31
ORD-101310,Smartwatch,Electronics,4,273.22,1092.88,2025-03-29
ORD-101311,Fitness Tracker,Sports,4,191.88,767.52,2024-11-28
ORD-101312,Sneakers,Clothing,3,126.83,380.49,2024-11-27
ORD-101313,Electric Kettle,Home & Kitchen,4,42.2,168.8,2025-01-19
ORD-101314,Cycling Helmet,Sports,5,87.15,435.75,2025-01-03
ORD-101315,Sneakers,Clothing,8,119.23,953.84,2024-01-01
ORD-101316,Fitness Tracker,Sports,3,124.08,372.24,2024-01-17
ORD-101317,Cycling Helmet,Sports,2,38.31,76.62,2024-01-07
ORD-101318,Bluetooth Speaker,Electronics,7,76.37,534.59,2024-01-23
ORD-101319,Cycling Helmet,Sports,2,60.0,120.0,2025-07-20
ORD-101320,Vacuum Cleaner,Home & Kitchen,3,105.74,317.22,2024-06-07
ORD-101321,Denim Jeans,Clothing,3,31.42,94.26,2024-05-21
ORD-101322,Dumbbell Set,Sports,5,46.56,232.8,2024-08-26
ORD-101323,Hoodie,Clothing,5,57.76,288.8,2025-02-13
ORD-101324,Wireless Earbuds,Electronics,2,142.09,284.18,2024-11-28
ORD-101325,Smartwatch,Electronics,4,213.62,854.48,2024-04-07
ORD-101326,Hoodie,Clothing,4,24.99,99.96,2025-01-25
ORD-101327,Bluetooth Speaker,Electronics,6,106.49,638.94,2024-12-22
ORD-101328,Cotton T-Shirt,Clothing,3,21.59,64.77,2024-08-20
ORD-101329,Yoga Mat,Sports,7,37.02,259.14,2025-10-11
ORD-101330,Running Jacket,Clothing,2,31.59,63.18,2025-06-20
ORD-101331,Electric Kettle,Home & Kitchen,1,47.56,47.56,2024-11-30
ORD-101332,Wireless Earbuds,Electronics,2,147.24,294.48,2025-11-20
ORD-101333,Sneakers,Clothing,3,110.93,332.79,2025-09-01
ORD-101334,Laptop Sleeve,Electronics,5,46.06,230.3,2024-10-23
ORD-101335,Bluetooth Speaker,Electronics,1,62.6,62.6,2024-03-25
ORD-101336,Sunscreen,Beauty,3,14.03,42.09,2025-02-12
ORD-101337,Sneakers,Clothing,10,65.55,655.5,2025-12-15
ORD-101338,Smartwatch,Electronics,2,190.67,381.34,2024-07-21
ORD-101339,Electric Kettle,Home & Kitchen,2,51.89,103.78,2025-07-28
ORD-101340,Moisturizer,Beauty,4,13.97,55.88,2024-09-05
ORD-101341,Hair Dryer,Beauty,3,104.46,313.38,2025-12-02
ORD-101342,Laptop Sleeve,Electronics,3,32.74,98.22,2025-03-09
ORD-101343,Bluetooth Speaker,Electronics,3,67.27,201.81,2025-08-31
ORD-101344,Moisturizer,Beauty,2,40.1,80.2,2024-12-24
ORD-101345,Football,Sports,4,15.05,60.2,2025-09-30
ORD-101346,Smartphone Case,Electronics,5,30.29,151.45,2024-07-23
ORD-101347,Wireless Earbuds,Electronics,3,102.86,308.58,2024-04-25
ORD-101348,Hoodie,Clothing,3,82.28,246.84,2024-05-31
ORD-101349,Face Serum,Beauty,4,61.92,247.68,2024-12-17
ORD-101350,Laptop Sleeve,Electronics,2,19.95,39.9,2025-04-27
ORD-101351,Smartwatch,Electronics,3,131.66,394.98,2024-08-04
ORD-101352,Storage Container Set,Home & Kitchen,5,30.47,152.35,2025-07-15
ORD-101353,Moisturizer,Beauty,2,50.62,101.24,2025-12-12
ORD-101354,Smartwatch,Electronics,4,284.94,1139.76,2025-11-10
ORD-101355,Cotton T-Shirt,Clothing,2,12.19,24.38,2024-10-17
ORD-101356,Hair Dryer,Beauty,4,59.43,237.72,2024-02-24
ORD-101357,Yoga Mat,Sports,2,33.79,67.58,2025-02-01
ORD-101358,Storage Container Set,Home & Kitchen,4,12.52,50.08,2024-04-20
ORD-101359,Football,Sports,2,39.44,78.88,2024-08-24
ORD-101360,Non-stick Pan,Home & Kitchen,2,49.51,99.02,2024-11-19
ORD-101361,Non-stick Pan,Home & Kitchen,6,27.63,165.78,2024-07-09
ORD-101362,Fitness Tracker,Sports,4,41.57,166.28,2025-12-30
ORD-101363,Hoodie,Clothing,3,50.31,150.93,2024-11-08
ORD-101364,Denim Jeans,Clothing,4,36.91,147.64,2024-01-19
ORD-101365,Running Jacket,Clothing,4,108.49,433.96,2024-08-29
ORD-101366,Cycling Helmet,Sports,3,60.38,181.14,2024-03-04
ORD-101367,Yoga Mat,Sports,5,47.99,239.95,2025-07-22
ORD-101368,Bluetooth Speaker,Electronics,1,69.08,69.08,2025-02-06
ORD-101369,Laptop Sleeve,Electronics,2,60.78,121.56,2025-06-17
ORD-101370,Electric Kettle,Home & Kitchen,3,26.13,78.39,2025-03-03
ORD-101371,Bluetooth Speaker,Electronics,4,38.13,152.52,2025-09-11
ORD-101372,Electric Kettle,Home & Kitchen,5,23.63,118.15,2025-10-30
ORD-101373,Electric Kettle,Home & Kitchen,5,33.69,168.45,2024-05-21
ORD-101374,Sunscreen,Beauty,6,19.68,118.08,2024-05-18
ORD-101375,Dumbbell Set,Sports,4,159.18,636.72,2025-11-02
ORD-101376,Cycling Helmet,Sports,3,53.53,160.59,2024-03-10
ORD-101377,Yoga Mat,Sports,3,23.3,69.9,2024-07-07
ORD-101378,Yoga Mat,Sports,4,57.23,228.92,2024-11-22
ORD-101379,Sneakers,Clothing,4,101.46,405.84,2024-11-06
ORD-101380,Cycling Helmet,Sports,2,72.61,145.22,2024-06-04
ORD-101381,Smartphone Case,Electronics,1,30.55,30.55,2024-01-27
ORD-101382,Storage Container Set,Home & Kitchen,3,31.49,94.47,2025-09-12
ORD-101383,Smartphone Case,Electronics,4,24.12,96.48,2024-08-24
ORD-101384,Sneakers,Clothing,3,78.71,236.13,2024-05-17
ORD-101385,Storage Container Set,Home & Kitchen,2,39.5,79.0,2024-07-07
ORD-101386,Electric Kettle,Home & Kitchen,5,28.73,143.65,2024-06-16
ORD-101387,Wireless Earbuds,Electronics,4,125.69,502.76,2024-10-03
ORD-101388,Smartphone Case,Electronics,4,14.36,57.44,2024-07-28
ORD-101389,Football,Sports,3,25.67,77.01,2025-09-23
ORD-101390,Sneakers,Clothing,5,71.5,357.5,2024-09-09
ORD-101391,Sunscreen,Beauty,3,22.13,66.39,2025-01-24
ORD-101392,Hoodie,Clothing,4,53.21,212.84,2025-08-31
ORD-101393,Non-stick Pan,Home & Kitchen,6,21.7,130.2,2025-06-17
ORD-101394,Cotton T-Shirt,Clothing,4,18.09,72.36,2024-09-08
ORD-101395,Cotton T-Shirt,Clothing,4,15.98,63.92,2025-07-25
ORD-101396,Face Serum,Beauty,4,30.02,120.08,2024-07-13
ORD-101397,Running Jacket,Clothing,1,65.71,65.71,2024-10-19
ORD-101398,Hoodie,Clothing,5,61.93,309.65,2024-02-25
ORD-101399,Football,Sports,2,22.73,45.46,2025-10-23
ORD-101400,Face Serum,Beauty,6,57.19,343.14,2024-07-03
ORD-101401,Fitness Tracker,Sports,4,89.37,357.48,2024-05-18
ORD-101402,Cotton T-Shirt,Clothing,2,16.64,33.28,2024-07-02
ORD-101403,Dumbbell Set,Sports,7,32.01,224.07,2025-04-10
ORD-101404,Denim Jeans,Clothing,4,23.07,92.28,2024-05-06
ORD-101405,Hair Dryer,Beauty,4,51.16,204.64,2024-03-28
ORD-101406,Hoodie,Clothing,2,80.48,160.96,2025-09-18
ORD-101407,Sneakers,Clothing,5,113.01,565.05,2024-02-14
ORD-101408,Fitness Tracker,Sports,4,160.11,640.44,2025-11-06
ORD-101409,Smartphone Case,Electronics,5,31.42,157.1,2024-07-02
ORD-101410,Bluetooth Speaker,Electronics,6,107.65,645.9,2024-11-12
ORD-101411,Cycling Helmet,Sports,3,27.84,83.52,2025-10-03
ORD-101412,Dumbbell Set,Sports,4,116.3,465.2,2024-01-04
ORD-101413,Sneakers,Clothing,4,111.6,446.4,2025-05-24
ORD-101414,Non-stick Pan,Home & Kitchen,2,53.63,107.26,2025-09-14
ORD-101415,Smartwatch,Electronics,2,217.1,434.2,2025-11-06
ORD-101416,Cotton T-Shirt,Clothing,5,19.59,97.95,2025-09-07
ORD-101417,Hoodie,Clothing,4,54.74,218.96,2024-10-11
ORD-101418,Electric Kettle,Home & Kitchen,3,21.55,64.65,2024-02-20
ORD-101419,Bluetooth Speaker,Electronics,2,35.2,70.4,2024-02-07
ORD-101420,Smartwatch,Electronics,4,130.98,523.92,2025-09-09
ORD-101421,Yoga Mat,Sports,3,32.19,96.57,2024-04-21
ORD-101422,Bluetooth Speaker,Electronics,3,64.59,193.77,2025-09-17
ORD-101423,Sunscreen,Beauty,5,13.96,69.8,2025-07-29
ORD-101424,Hoodie,Clothing,2,67.77,135.54,2025-01-03
ORD-101425,Bluetooth Speaker,Electronics,7,73.3,513.1,2024-11-26
ORD-101426,Cotton T-Shirt,Clothing,3,20.28,60.84,2025-03-13
ORD-101427,Laptop Sleeve,Electronics,1,24.41,24.41,2024-05-17
ORD-101428,Cycling Helmet,Sports,5,46.97,234.85,2025-06-23
ORD-101429,Smartphone Case,Electronics,2,10.69,21.38,2025-09-18
ORD-101430,Vacuum Cleaner,Home & Kitchen,5,165.52,827.6,2024-03-30
ORD-101431,Hair Dryer,Beauty,2,59.2,118.4,2025-03-13
ORD-101432,Hoodie,Clothing,5,83.77,418.85,2025-08-11
ORD-101433,Denim Jeans,Clothing,3,39.94,119.82,2025-09-21
ORD-101434,Air Fryer,Home & Kitchen,4,174.71,698.84,2025-05-19
ORD-101435,Dumbbell Set,Sports,2,72.5,145.0,2025-12-26
ORD-101436,Wireless Earbuds,Electronics,3,76.67,230.01,2024-01-25
ORD-101437,Moisturizer,Beauty,1,44.04,44.04,2025-09-22
ORD-101438,Running Jacket,Clothing,4,96.89,387.56,2024-12-24
ORD-101439,Non-stick Pan,Home & Kitchen,6,26.99,161.94,2025-10-17
ORD-101440,Cotton T-Shirt,Clothing,4,15.53,62.12,2024-11-11
ORD-101441,Non-stick Pan,Home & Kitchen,3,52.82,158.46,2024-04-26
ORD-101442,Hoodie,Clothing,2,89.46,178.92,2025-09-22
ORD-101443,Dumbbell Set,Sports,5,124.3,621.5,2024-12-04
ORD-101444,Football,Sports,5,34.69,173.45,2025-04-30
ORD-101445,Air Fryer,Home & Kitchen,2,136.46,272.92,2024-06-08
ORD-101446,Fitness Tracker,Sports,1,108.2,108.2,2024-12-09
ORD-101447,Face Serum,Beauty,6,31.4,188.4,2025-06-17
ORD-101448,Hair Dryer,Beauty,1,67.02,67.02,2025-07-22
ORD-101449,Bluetooth Speaker,Electronics,4,40.4,161.6,2024-12-28
ORD-101450,Wireless Earbuds,Electronics,1,159.63,159.63,2024-12-13
ORD-101451,Electric Kettle,Home & Kitchen,3,41.62,124.86,2025-08-07
ORD-101452,Wireless Earbuds,Electronics,4,132.75,531.0,2024-11-11
ORD-101453,Cotton T-Shirt,Clothing,8,14.36,114.88,2024-10-05
ORD-101454,Electric Kettle,Home & Kitchen,3,31.73,95.19,2025-01-15
ORD-101455,Dumbbell Set,Sports,5,68.85,344.25,2025-06-21
ORD-101456,Wireless Earbuds,Electronics,5,113.36,566.8,2024-07-25
ORD-101457,Cotton T-Shirt,Clothing,4,24.05,96.2,2025-05-09
ORD-101458,Bluetooth Speaker,Electronics,4,72.46,289.84,2025-05-10
ORD-101459,Storage Container Set,Home & Kitchen,2,39.42,78.84,2024-05-26
ORD-101460,Smartwatch,Electronics,7,383.26,2682.82,2025-11-23
ORD-101461,Wireless Earbuds,Electronics,2,69.55,139.1,2025-04-15
ORD-101462,Yoga Mat,Sports,3,24.4,73.2,2024-01-05
ORD-101463,Smartwatch,Electronics,2,132.32,264.64,2024-03-30
ORD-101464,Yoga Mat,Sports,3,47.02,141.06,2025-06-17
ORD-101465,Face Serum,Beauty,5,63.97,319.85,2025-08-14
ORD-101466,Electric Kettle,Home & Kitchen,2,35.24,70.48,2024-11-24
ORD-101467,Hoodie,Clothing,2,95.53,191.06,2024-11-22
ORD-101468,Hair Dryer,Beauty,3,33.54,100.62,2024-06-01
ORD-101469,Smartwatch,Electronics,3,190.14,570.42,2025-07-27
ORD-101470,Bluetooth Speaker,Electronics,3,44.37,133.11,2025-07-16
ORD-101471,Bluetooth Speaker,Electronics,1,42.88,42.88,2025-08-10
ORD-101472,Smartwatch,Electronics,1,282.96,282.96,2024-12-12
ORD-101473,Wireless Earbuds,Electronics,5,109.23,546.15,2025-04-27
ORD-101474,Laptop Sleeve,Electronics,4,22.62,90.48,2024-02-25
ORD-101475,Hoodie,Clothing,3,69.28,207.84,2025-08-29
ORD-101476,Lipstick Set,Beauty,4,16.45,65.8,2025-09-23
ORD-101477,Denim Jeans,Clothing,5,61.86,309.3,2025-12-31
ORD-101478,Face Serum,Beauty,6,42.6,255.6,2025-04-21
ORD-101479,Laptop Sleeve,Electronics,5,39.38,196.9,2024-04-09
ORD-101480,Lipstick Set,Beauty,3,15.04,45.12,2025-04-26
ORD-101481,Smartwatch,Electronics,4,253.13,1012.52,2024-09-21
ORD-101482,Running Jacket,Clothing,6,80.1,480.6,2024-11-28
ORD-101483,Laptop Sleeve,Electronics,2,35.35,70.7,2024-04-25
ORD-101484,Denim Jeans,Clothing,5,51.6,258.0,2024-10-16
ORD-101485,Electric Kettle,Home & Kitchen,4,23.53,94.12,2025-06-04
ORD-101486,Face Serum,Beauty,4,54.61,218.44,2024-11-29
ORD-101487,Bluetooth Speaker,Electronics,4,62.46,249.84,2025-06-29
ORD-101488,Electric Kettle,Home & Kitchen,3,27.36,82.08,2025-09-27
ORD-101489,Laptop Sleeve,Electronics,5,22.73,113.65,2025-01-28
ORD-101490,Smartwatch,Electronics,2,229.37,458.74,2025-03-17
ORD-101491,Running Jacket,Clothing,4,87.6,350.4,2025-07-11
ORD-101492,Wireless Earbuds,Electronics,2,109.16,218.32,2025-12-29
ORD-101493,Vacuum Cleaner,Home & Kitchen,7,158.29,1108.03,2025-09-02
ORD-101494,Air Fryer,Home & Kitchen,2,103.14,206.28,2024-06-29
ORD-101495,Hoodie,Clothing,1,67.98,67.98,2024-04-21
ORD-101496,Air Fryer,Home & Kitchen,2,130.05,260.1,2024-12-01
ORD-101497,Non-stick Pan,Home & Kitchen,5,62.64,313.2,2024-08-10
ORD-101498,Yoga Mat,Sports,4,42.09,168.36,2024-05-30
ORD-101499,Running Jacket,Clothing,5,81.45,407.25,2025-02-03
ORD-101500,Denim Jeans,Clothing,4,59.58,238.32,2025-11-28
ORD-101501,Running Jacket,Clothing,3,85.16,255.48,2025-03-21
ORD-101502,Yoga Mat,Sports,2,11.92,23.84,2025-08-19
ORD-101503,Football,Sports,3,34.83,104.49,2024-05-10
ORD-101504,Smartwatch,Electronics,3,96.62,289.86,2024-02-24
ORD-101505,Storage Container Set,Home & Kitchen,2,39.88,79.76,2024-04-22
ORD-101506,Dumbbell Set,Sports,4,108.26,433.04,2025-03-18
ORD-101507,Running Jacket,Clothing,3,75.59,226.77,2025-12-29
ORD-101508,Hoodie,Clothing,5,63.66,318.3,2024-08-04
ORD-101509,Electric Kettle,Home & Kitchen,3,32.43,97.29,2025-07-22
ORD-101510,Football,Sports,4,17.81,71.24,2024-06-06
ORD-101511,Dumbbell Set,Sports,2,27.17,54.34,2024-05-17
ORD-101512,Electric Kettle,Home & Kitchen,5,42.43,212.15,2025-05-13
ORD-101513,Dumbbell Set,Sports,3,42.26,126.78,2024-03-27
ORD-101514,Lipstick Set,Beauty,2,28.15,56.3,2025-12-13
ORD-101515,Denim Jeans,Clothing,4,45.96,183.84,2025-04-10
ORD-101516,Air Fryer,Home & Kitchen,2,99.14,198.28,2025-01-28
ORD-101517,Smartwatch,Electronics,4,191.18,764.72,2024-01-08
ORD-101518,Dumbbell Set,Sports,5,104.12,520.6,2025-12-30
ORD-101519,Hoodie,Clothing,5,51.75,258.75,2025-08-13
ORD-101520,Fitness Tracker,Sports,3,132.86,398.58,2025-05-09
ORD-101521,Laptop Sleeve,Electronics,2,30.63,61.26,2025-12-08
ORD-101522,Sunscreen,Beauty,3,18.31,54.93,2024-10-13
ORD-101523,Smartwatch,Electronics,5,143.24,716.2,2024-03-31
ORD-101524,Non-stick Pan,Home & Kitchen,3,58.12,174.36,2025-12-01
ORD-101525,Hair Dryer,Beauty,2,25.09,50.18,2025-09-19
ORD-101526,Cotton T-Shirt,Clothing,2,15.78,31.56,2025-04-25
ORD-101527,Fitness Tracker,Sports,3,97.43,292.29,2024-12-05
ORD-101528,Cycling Helmet,Sports,4,26.94,107.76,2024-10-23
ORD-101529,Sunscreen,Beauty,3,30.16,90.48,2024-11-07
ORD-101530,Non-stick Pan,Home & Kitchen,3,39.09,117.27,2025-10-06
ORD-101531,Wireless Earbuds,Electronics,2,185.37,370.74,2025-11-03
ORD-101532,Sunscreen,Beauty,4,14.64,58.56,2024-01-28
ORD-101533,Smartwatch,Electronics,4,244.37,977.48,2024-03-19
ORD-101534,Denim Jeans,Clothing,4,27.97,111.88,2025-09-22
ORD-101535,Yoga Mat,Sports,4,31.83,127.32,2024-04-24
ORD-101536,Dumbbell Set,Sports,2,94.75,189.5,2025-11-05
ORD-101537,Hair Dryer,Beauty,3,44.5,133.5,2025-12-18
